"bullet","x","sd"
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",350,1.62046851340774
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",375,1.55061422026361
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",400,1.78957973865629
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",425,1.78896746694145
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",450,1.96256804326709
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",475,1.38069441626274
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",50,1.21342402764305
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",500,1.49113127372087
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-2.x3p",75,1.15007334620919
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",100,2.0966232178955
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",125,2.51312198478324
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",150,1.95785157926357
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",175,2.11232517809565
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",200,1.47248987764041
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",225,1.36722762804358
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",25,1.63835186774988
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",250,1.30186560577996
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",275,1.29928275501025
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",300,1.28026010954443
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",325,1.26928985536565
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",350,1.76046366668013
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",375,1.70937704722664
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",400,1.46462227335835
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",425,1.48921989301913
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",450,1.58379409495346
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",475,1.51702538992074
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",50,2.17821703688579
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",500,1.56192489364847
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-3.x3p",75,2.14543303869352
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",100,2.10806624410812
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",125,2.2708631135315
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",150,2.20076774150275
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",175,2.33798627422986
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",200,1.85919611990034
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",225,1.77404139439387
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",25,1.23670147502559
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",250,1.76233139990169
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",275,1.71993094181614
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",300,1.69313367891729
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",325,1.66437603096021
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",350,1.6638186463799
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",375,1.61218820397749
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",400,1.61559267417609
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",425,1.56499359724282
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",450,1.45775561397555
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",475,1.1650844930896
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",50,1.9628792230014
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",500,0.897214747729915
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-4.x3p",75,1.66048703044079
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",100,2.36073271951248
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",125,2.40322865651013
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",150,2.13976667708526
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",175,2.37096921289343
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",200,2.21438073944011
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",225,2.38029154130067
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",25,2.81506264832141
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",250,2.44717404282053
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",275,2.4812828628935
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",300,2.52274685385609
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",325,2.64943311208014
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",350,2.66109964073012
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",375,2.61462600518711
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",400,2.60058690396924
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",425,2.57444509632112
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",450,1.66872568797253
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",475,1.64759171109068
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",50,2.54377401560903
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",500,1.60026994695348
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-5.x3p",75,2.12213760868953
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",100,1.81340981628397
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",125,2.08818539763813
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",150,2.34106598240562
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",175,2.18736184280052
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",200,2.26315350043661
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",225,2.29802079098666
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",25,1.00637446518989
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",250,2.36264354557462
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",275,2.34636436659277
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",300,2.41295735435802
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",325,2.47872174998629
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",350,2.44172060817047
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",375,2.43279422129047
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",400,2.38191935627865
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",425,2.36527420989141
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",450,1.46289871844097
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",475,1.37854483775751
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",50,2.23551094685418
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",500,1.28481902217426
"app/images/Hamby252_3DX3P2of2//Ukn Bullet B-6.x3p",75,2.09713733611925
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",100,2.47515181688698
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",125,1.84626321347233
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",150,2.01438608917991
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",175,1.52333998025161
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",200,1.55731699833288
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",225,1.56486866127862
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",25,1.3998414032971
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",250,1.55128376098687
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",275,1.46359248344822
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",300,1.39784836047459
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",325,1.29707653810487
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",350,1.23213657679803
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",375,1.10352657372829
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",400,1.02756384336375
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",425,1.03057261579367
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",450,1.05459284262883
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",475,1.11204833142021
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",50,1.73239118957738
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",500,1.22689199729441
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-1.x3p",75,2.14810825943451
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",100,2.26135928360796
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",125,1.09588731559465
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",150,0.946772189874587
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",175,0.979291908590392
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",200,1.00723581912924
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",225,1.06608147796165
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",25,1.85081273738823
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",250,2.20070453774391
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",275,2.26285491888323
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",300,2.32104828065582
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",325,2.29237136797397
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",350,2.2913859906103
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",375,0.906368676528405
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",400,1.02297833301372
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",425,1.06675519895432
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",450,1.01154343250303
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",475,1.12167885801277
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",50,1.53957282225245
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",500,1.19897025618667
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-2.x3p",75,1.56969470621642
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",100,1.61270183687164
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",125,1.46068794657008
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",150,1.44324262426699
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",175,1.39209743053862
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",200,1.34357874628723
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",225,1.30806151052889
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",25,2.24497248709242
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",250,1.28651993170735
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",275,1.26428172628538
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",300,1.23888959221358
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",325,1.16400206906047
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",350,1.14614468895279
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",375,1.20347452879785
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",400,1.21796952914218
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",425,1.20897107299228
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",450,1.26002570052943
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",475,1.26573958389838
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",50,1.89580306196176
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",500,1.32259641033372
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-3.x3p",75,2.3659336798297
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",100,2.80020519708724
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",125,2.75777634159996
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",150,2.72449726818947
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",175,2.15600325653946
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",200,2.14176411795208
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",225,2.12085634677501
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",25,1.98053650528412
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",250,2.0611527772197
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",275,2.035711927928
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",300,2.02952598766911
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",325,1.99767582170864
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",350,2.69092106691468
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",375,1.94179156714237
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",400,1.83903340604646
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",425,1.69540474890593
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",450,1.7398921885982
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",475,1.58462018930778
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",50,2.00772835424294
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",500,1.44927292776589
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-4.x3p",75,1.9774782910221
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",100,1.20741102695026
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",125,1.2016626696109
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",150,1.18161865783302
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",175,1.20517298205895
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",200,1.17570680846174
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",225,1.14134161541225
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",25,2.08763283588031
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",250,1.09853571944372
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",275,1.09186273875536
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",300,1.05136444806139
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",325,1.0770223885245
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",350,1.04034088055172
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",375,1.00758301875822
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",400,0.974356752580202
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",425,0.95915405043886
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",450,0.891139775745491
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",475,0.903932372901854
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",50,2.13731369689977
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",500,0.816366808209451
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-5.x3p",75,2.00624444705669
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",100,2.7122661630183
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",125,1.94779550351122
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",150,2.08102875325451
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",175,1.60213770583344
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",200,1.45735048546258
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",225,1.36224945290182
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",25,1.05160125357508
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",250,1.25957225990836
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",275,1.20006032659232
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",300,1.06801336991184
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",325,0.911585055288536
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",350,0.788709413696931
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",375,0.843363241099392
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",400,0.891336491088507
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",425,0.91825499775239
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",450,0.866858432974977
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",475,0.834599874671156
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",50,1.72285287280171
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",500,0.804931740963377
"app/images/Hamby252_3DX3P2of2//Ukn Bullet C-6.x3p",75,2.0570856548236
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",100,0.575474670288287
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",125,0.567701177961805
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",150,0.552552038379353
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",175,0.578851741505558
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",200,0.616396945628996
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",225,0.622886124022553
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",25,1.82433992293983
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",250,0.65918756661761
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",275,0.653885608902892
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",300,0.710610745889228
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",325,0.718722319994231
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",350,0.772859374730884
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",375,0.843531952671138
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",400,0.964747028369072
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",425,1.02661592047214
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",450,1.0913666675767
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",475,1.16143490745193
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",50,1.31515285331978
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",500,1.22556934962982
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-1.x3p",75,0.585154485133953
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",100,1.41937593619318
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",125,1.23988604338132
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",150,2.42792861149304
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",175,2.13362405000806
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",200,1.65059190310241
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",225,1.89866972730145
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",25,0.565915437991678
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",250,1.31978603128878
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",275,1.34907096390138
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",300,1.38472061612702
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",325,1.41385080401554
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",350,1.43850445893898
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",375,1.44540086372262
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",400,1.43162258673478
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",425,1.39889382301015
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",450,1.3759301434657
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",475,1.30135618444871
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",50,1.68066553349868
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",500,1.21466280046953
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-2.x3p",75,1.42697728608736
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",100,1.35307837685714
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",125,1.47668224409254
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",150,0.91496482373644
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",175,2.08184699294731
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",200,1.16609098935011
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",225,1.33775694639253
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",25,1.74300686510102
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",250,1.062763742184
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",275,1.06745992200258
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",300,1.03733406733643
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",325,1.04466461460335
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",350,1.06000400443974
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",375,1.00911233530368
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",400,0.977613787565983
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",425,0.897104462960065
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",450,0.875364432805866
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",475,0.762744879924863
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",50,1.90429969439649
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",500,0.697318957997987
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-3.x3p",75,1.61250722122623
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",100,1.18600735158726
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",125,2.41825784654728
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",150,1.40416610023614
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",175,1.39570531258183
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",200,1.40480136605772
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",225,1.40717754167594
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",25,1.32176297130961
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",250,1.33914021410344
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",275,1.27073217281899
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",300,1.22575593253485
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",325,1.16564686252297
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",350,1.2427635042132
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",375,1.30668927085818
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",400,1.31152120261858
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",425,1.24184680212062
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",450,1.126502727855
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",475,1.04509620322387
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",50,2.70833434984059
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",500,0.930553157524743
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-4.x3p",75,1.68290205732567
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",100,1.30010108781229
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",125,1.2749286900029
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",150,1.27001042658406
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",175,1.30489024780085
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",200,1.34267358789952
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",225,1.28517409986727
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",25,1.57021135329719
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",250,1.32748321785492
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",275,1.31810524863938
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",300,1.24765052306721
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",325,1.20355058225807
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",350,1.16290939715988
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",375,1.11379501822205
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",400,1.07878675371147
"app/images/Hamby252_3DX3P2of2//Ukn Bullet D-5.x3p",425,0.995307029867133
