"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.mm","mismatches.per.mm","cms.per.mm","cms2.per.mm","non_cms.per.mm","left_cms.per.mm","right_cms.per.mm","left_noncms.per.mm","right_noncms.per.mm","sumpeaks.per.mm","data","id.x","id.y","match","span"
"Ukn Bullet B-1","Br4 Bullet 1-3",0.262254458566016,-75,0.904066535068081,1.4378359139315,59.375,120.3125,1.9328125,3.10428455941795,24.3168957154406,1.55214227970897,0.517380759902991,10.3476151980598,0,0,5.6911883589329,3.10428455941795,1.52941743831757,"data-nist/unkn1-nist.RData",39,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 1-1",0.339860360481901,-520.3125,0.683955916398389,1.36238641494716,200,120.3125,1.9296875,1.55465587044534,36.2753036437247,1.03643724696356,0.518218623481781,18.6558704453441,0,0,15.0283400809717,18.6558704453441,0.778868259483907,"data-nist/unkn1-nist.RData",55,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 2-4",0.404424151012021,-245.3125,1.4443457539621,1.80183188230985,159.375,120.3125,1.9546875,3.06954436450839,31.207034372502,2.04636290967226,1.02318145483613,9.20863309352518,0,0,8.18545163868905,9.20863309352518,1.52002392961075,"data-nist/unkn1-nist.RData",20,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 1-3",0.277722918162463,-134.375,1.74353734419203,1.82220812876807,120.3125,120.3125,1.959375,8.1658692185008,24.4976076555024,2.0414673046252,1.0207336523126,5.6140350877193,0,0,4.5933014354067,5.103668261563,7.43294733694322,"data-nist/unkn1-nist.RData",51,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 2-5",0.231723192119925,148.4375,1.38336386417378,1.65623807392291,140.625,120.3125,1.94375,4.63022508038585,28.2958199356913,1.54340836012862,1.02893890675241,10.8038585209003,0,0,5.14469453376206,4.11575562700965,4.40603694443309,"data-nist/unkn1-nist.RData",10,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 2-4",0.292804310852379,718.75,12.4683240506949,3.41601276018217,320.3125,120.3125,1.840625,1.62988115449915,48.8964346349745,1.08658743633277,0.543293718166384,24.4482173174873,0,0,17.9286926994907,24.4482173174873,1.16951574020607,"data-nist/unkn1-nist.RData",46,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 1-6",0.306243886400153,-479.6875,2.82717623954942,2.23939578341307,120.3125,120.3125,1.953125,1.536,37.888,1.024,0.512,23.552,0,0,23.552,13.312,0.776617371477936,"data-nist/unkn1-nist.RData",12,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 1-4",0.235041849242992,135.9375,1.95156044260283,1.90175859304702,140.625,120.3125,1.9578125,2.55387071029529,25.0279329608939,1.53232242617717,1.02154828411812,11.7478052673583,0,0,1.53232242617717,11.7478052673583,1.66131586304393,"data-nist/unkn1-nist.RData",52,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 2-1",0.328157697301978,-245.3125,3.51145651851359,2.35922553823407,100,120.3125,1.959375,3.0622009569378,33.1738437001595,1.0207336523126,0.5103668261563,12.2488038277512,0,0,12.2488038277512,11.7384370015949,2.18454096087151,"data-nist/unkn1-nist.RData",28,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 1-6",0.252432983145964,-165.625,1.52468544118447,1.70996997455828,140.625,120.3125,1.9328125,3.62166531932094,27.4211802748585,2.06952303961196,1.03476151980598,17.0735650767987,0,0,4.65642683912692,17.0735650767987,2.34266409344264,"data-nist/unkn1-nist.RData",24,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 2-5",0.304664723165695,-657.8125,1.58077036306798,1.82928333082711,159.375,120.3125,1.94375,3.08681672025723,39.0996784565916,1.54340836012862,1.02893890675241,15.9485530546624,0,0,14.91961414791,15.9485530546624,2.34568226033602,"data-nist/unkn1-nist.RData",26,38,FALSE,1
"Ukn Bullet B-1","Br1 Bullet 1-4",0.285554093026934,668.75,1.54895014314701,1.65574876652949,100,120.3125,1.94375,2.57234726688103,46.8167202572347,1.02893890675241,0.514469453376206,22.1221864951768,0,0,19.5498392282958,22.1221864951768,2.39016238533216,"data-nist/unkn1-nist.RData",4,38,FALSE,1
"Ukn Bullet B-1","Br1 Bullet 2-3",0.326193896272511,-168.75,6.26362156615496,3.59251100217845,220.3125,120.3125,1.959375,4.0829346092504,38.2775119617225,1.5311004784689,1.0207336523126,20.414673046252,0,0,7.6555023923445,20.414673046252,2.06629196279588,"data-nist/unkn1-nist.RData",1,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 2-1",0.25609820699285,-448.4375,2.71547344439604,2.19402587096047,159.375,120.3125,1.9328125,3.62166531932094,35.6992724333064,1.55214227970897,1.03476151980598,12.9345189975748,0,0,12.9345189975748,11.3823767178658,2.3872274192789,"data-nist/unkn1-nist.RData",17,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 1-1",0.356750229939269,185.9375,1.46615765324158,1.75874655736335,140.625,120.3125,1.95,2.05128205128205,25.6410256410256,1.02564102564103,0.512820512820513,12.8205128205128,0,0,3.58974358974359,6.66666666666667,1.82412937388539,"data-nist/unkn1-nist.RData",7,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 2-2",0.291377383572404,-190.625,3.23860883161707,2.32194500616448,159.375,120.3125,1.9453125,3.08433734939759,29.3012048192771,1.5421686746988,1.0281124497992,11.3092369477912,0,0,9.76706827309237,11.3092369477912,3.11798291395399,"data-nist/unkn1-nist.RData",49,38,FALSE,1
"Ukn Bullet B-1","Br4 Bullet 2-4",0.6587304835552,-7.8125,0.192278327127924,0.988878005163632,159.375,120.3125,1.959375,6.6347687400319,20.9250398724083,2.0414673046252,1.0207336523126,4.5933014354067,0,0.5103668261563,2.5518341307815,0,3.77714056188183,"data-nist/unkn1-nist.RData",38,38,TRUE,1
"Ukn Bullet B-1","Br4 Bullet 1-2",0.755156481577794,-1.5625,0.116508712909137,0.95672641807079,120.3125,120.3125,1.9546875,16.8824940047962,16.3709032773781,4.09272581934452,2.04636290967226,3.58113509192646,0,0,0.511590727418066,1.5347721822542,7.57345659440346,"data-nist/unkn1-nist.RData",38,38,TRUE,1
"Ukn Bullet B-1","Br8 Bullet 2-2",0.236742524752264,881.25,4.04221261672939,2.51103005865253,179.6875,120.3125,1.9484375,2.05292702485966,55.4290296712109,0.513231756214916,0.513231756214916,25.6615878107458,0,0,21.0425020048115,25.6615878107458,2.4384088806311,"data-nist/unkn1-nist.RData",44,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 1-2",0.403479360207021,-250,1.75286385345736,1.92125925484627,140.625,120.3125,1.9484375,6.67201283079391,27.2012830793905,2.05292702485966,1.02646351242983,9.23817161186848,0,0,6.15878107457899,9.23817161186848,5.39413783563344,"data-nist/unkn1-nist.RData",20,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 1-6",0.249187459812029,-65.625,1.76527341153608,1.98925192971595,179.6875,120.3125,1.959375,4.0829346092504,23.9872408293461,2.0414673046252,1.0207336523126,12.2488038277512,0,0,3.0622009569378,12.2488038277512,3.33437606079883,"data-nist/unkn1-nist.RData",60,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 1-4",0.27260862432105,-371.875,1.69621241878613,1.79517202950459,159.375,120.3125,1.9421875,4.11906677393403,31.407884151247,1.54465004022526,1.02976669348351,9.78278358809332,0,0,8.75301689460981,9.26790024135157,3.71154434418644,"data-nist/unkn1-nist.RData",22,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 2-6",0.337190895730027,-325,3.17387738655428,2.44217849143054,120.3125,120.3125,1.953125,1.536,33.792,1.024,0.512,13.312,0,0,9.728,10.752,1.0403393765993,"data-nist/unkn1-nist.RData",16,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 1-1",0.352187816045574,-135.9375,1.01398345945629,1.54993021114851,179.6875,120.3125,1.95625,4.60063897763578,26.5814696485623,1.0223642172524,0.511182108626198,8.17891373801917,0,0,3.57827476038339,4.60063897763578,3.4182077803047,"data-nist/unkn1-nist.RData",13,38,FALSE,1
"Ukn Bullet B-1","Br4 Bullet 1-6",0.221185931187119,-304.6875,2.35234800559016,2.2185380969963,100,120.3125,1.925,2.07792207792208,29.6103896103896,1.03896103896104,0.519480519480519,17.6623376623377,0,0,17.6623376623377,7.27272727272727,0.757873896916592,"data-nist/unkn1-nist.RData",42,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 2-1",0.338170046481881,-1267.1875,20.5144646903953,3.2531298013497,20.3125,120.3125,1.959375,0.5103668261563,79.6172248803828,0.5103668261563,0.5103668261563,46.9537480063796,0,0,32.6634768740032,46.9537480063796,3.22244607758821,"data-nist/unkn1-nist.RData",59,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 1-1",0.371867104578394,48.4375,10.1685426279219,3.67170046479265,59.375,120.3125,1.959375,4.5933014354067,35.725677830941,2.0414673046252,1.0207336523126,20.414673046252,0,0,7.6555023923445,20.414673046252,3.14343392772296,"data-nist/unkn1-nist.RData",25,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 2-6",0.253543487850125,-976.5625,1.77680579171154,1.82685315591998,120.3125,120.3125,1.9546875,2.55795363709033,56.2749800159872,1.5347721822542,0.511590727418066,29.1606714628297,0,0,29.1606714628297,26.0911270983213,2.42901376236495,"data-nist/unkn1-nist.RData",58,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 1-1",0.377802851868601,262.5,2.41734524241764,2.12881772601014,140.625,120.3125,1.9421875,2.57441673370877,27.8037007240547,0.514883346741754,0.514883346741754,10.2976669348351,0,0,6.17860016090105,6.6934835076428,1.76750287604651,"data-nist/unkn1-nist.RData",31,38,FALSE,1
"Ukn Bullet B-1","Br1 Bullet 2-6",0.280863157933768,662.5,1.1702098277698,1.50488317907847,100,120.3125,1.9421875,3.08930008045052,49.9436846339501,1.54465004022526,1.02976669348351,22.1399839098954,0,0,21.6251005631537,22.1399839098954,3.06377419969596,"data-nist/unkn1-nist.RData",4,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 2-1",0.40501155432705,-429.6875,1.55734600435353,1.92403994720785,159.375,120.3125,1.940625,4.63768115942029,34.0096618357488,2.57648953301127,1.03059581320451,12.8824476650564,0,0,10.3059581320451,12.8824476650564,2.80442001537131,"data-nist/unkn1-nist.RData",54,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 2-6",0.258788461500426,-1160.9375,1.01989689632159,1.5071825611267,100,120.3125,1.928125,3.63047001620746,60.162074554295,1.55591572123177,0.518638573743922,28.5251215559157,0,0,28.5251215559157,25.4132901134522,1.74427364794399,"data-nist/unkn1-nist.RData",35,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 1-3",0.369096924039263,-92.1875,9.31247443908889,3.55030343390053,200,120.3125,1.959375,4.0829346092504,29.6012759170654,1.5311004784689,1.0207336523126,9.6969696969697,0,0,6.1244019138756,9.6969696969697,2.82602906486186,"data-nist/unkn1-nist.RData",57,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 2-6",0.246189037275479,-870.3125,1.12759445644575,1.41400429706178,120.3125,120.3125,1.94375,2.05787781350482,49.3890675241158,0.514469453376206,0.514469453376206,20.5787781350482,0,0,20.5787781350482,19.0353697749196,1.80221362193758,"data-nist/unkn1-nist.RData",48,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 2-3",0.215497076636112,-618.75,2.75216059530148,2.1013375069779,179.6875,120.3125,1.9453125,7.71084337349398,42.1526104417671,3.59839357429719,1.5421686746988,17.9919678714859,0,0,13.3654618473896,17.9919678714859,6.61571939000163,"data-nist/unkn1-nist.RData",30,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 2-1",0.280329870801243,53.125,0.460026954844548,1.1642661648327,140.625,120.3125,1.959375,5.6140350877193,21.9457735247209,2.0414673046252,1.0207336523126,8.6762360446571,0,0,1.5311004784689,2.5518341307815,2.18009792263734,"data-nist/unkn1-nist.RData",23,38,FALSE,1
"Ukn Bullet B-1","Br1 Bullet 2-1",0.419716580571681,-187.5,1.57775040559601,1.90020787375314,100,120.3125,1.9390625,9.28283642224013,25.2699435938759,2.06285253827558,1.03142626913779,5.15713134568896,0,0,4.64141821112006,5.15713134568896,8.44627879837974,"data-nist/unkn1-nist.RData",5,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 1-5",0.206863313433537,57.8125,0.546863512516946,1.22830927621979,159.375,120.3125,1.95625,2.55591054313099,25.5591054313099,1.0223642172524,0.511182108626198,16.8690095846645,0,0,1.0223642172524,3.57827476038339,1.52927020210227,"data-nist/unkn1-nist.RData",23,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 1-6",0.306018594806207,-204.6875,0.645459340362875,1.27281761972485,120.3125,120.3125,1.940625,1.03059581320451,28.8566827697262,1.03059581320451,0.515297906602254,24.219001610306,0,0,24.219001610306,4.63768115942029,0.520498156780756,"data-nist/unkn1-nist.RData",18,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 1-3",0.308759097906409,831.25,1.46178481194244,1.68696651238069,220.3125,120.3125,1.9578125,2.04309656823623,48.0127693535515,1.53232242617717,0.510774142059058,22.9848363926576,0,0,22.9848363926576,22.4740622505986,0.565615597685617,"data-nist/unkn1-nist.RData",27,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 1-2",0.306550000453949,954.6875,3.90137126906491,2.30117933216455,140.625,120.3125,1.959375,0,57.6714513556619,0,0,57.6714513556619,0,0,57.6714513556619,57.6714513556619,0,"data-nist/unkn1-nist.RData",14,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 1-2",0.345197627544208,-1312.5,18.5503966893966,3.03665424216991,20.3125,120.3125,1.959375,1.0207336523126,82.1690590111643,1.0207336523126,0.5103668261563,48.4848484848485,0,0,33.6842105263158,48.4848484848485,2.77228593555426,"data-nist/unkn1-nist.RData",56,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 1-6",0.380635183110467,-259.375,0.500810675612733,1.22146427359987,100,120.3125,1.9296875,4.66396761133603,33.6842105263158,1.03643724696356,0.518218623481781,14.5101214574899,0,0,8.2914979757085,14.5101214574899,1.79902565703868,"data-nist/unkn1-nist.RData",36,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 2-2",0.193213935966099,-487.5,0.912596705403574,1.39332302861637,159.375,120.3125,1.9390625,2.06285253827558,38.1627719580983,0.515713134568896,0.515713134568896,15.4713940370669,0,0,15.4713940370669,12.3771152296535,1.25078019690855,"data-nist/unkn1-nist.RData",18,38,FALSE,1
"Ukn Bullet B-1","Br4 Bullet 2-3",0.294258927678213,-239.0625,2.8887261135467,2.36688444724583,140.625,120.3125,1.959375,2.0414673046252,30.622009569378,2.0414673046252,1.0207336523126,16.8421052631579,0,0,16.8421052631579,13.7799043062201,0.815009441456797,"data-nist/unkn1-nist.RData",37,38,FALSE,1
"Ukn Bullet B-1","Br1 Bullet 2-5",0.347214083721995,-904.6875,1.66472146722372,1.93273737966672,120.3125,120.3125,1.9171875,1.56479217603912,49.0301548492258,0.52159739201304,0.52159739201304,20.8638956805216,0,0,20.8638956805216,19.8207008964955,1.75435356166839,"data-nist/unkn1-nist.RData",3,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 2-3",0.217596285398119,87.5,14.6370594697984,4.33741486606108,220.3125,120.3125,1.959375,6.1244019138756,23.9872408293461,1.5311004784689,0.5103668261563,9.1866028708134,0,0,3.0622009569378,1.0207336523126,7.26274971727835,"data-nist/unkn1-nist.RData",45,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 2-2",0.3218039680123,-221.875,1.53526845841057,1.76347810075327,179.6875,120.3125,1.959375,4.0829346092504,27.5598086124402,1.5311004784689,1.0207336523126,8.6762360446571,0,0,8.6762360446571,6.6347687400319,2.2461981174361,"data-nist/unkn1-nist.RData",29,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 2-1",0.422420820222934,1.5625,2.16285262664196,2.09585489031085,220.3125,120.3125,1.93125,3.10679611650485,20.1941747572816,1.55339805825243,0.517799352750809,9.32038834951456,0,0,3.62459546925566,2.58899676375405,3.13054274228804,"data-nist/unkn1-nist.RData",43,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 2-5",0.284790993613152,-254.6875,1.42515345172327,1.78941905578115,120.3125,120.3125,1.9375,3.09677419354839,28.3870967741935,1.54838709677419,0.516129032258065,10.8387096774194,0,0,8.25806451612903,8.25806451612903,4.03456920399486,"data-nist/unkn1-nist.RData",21,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 2-2",0.266276721963109,-162.5,1.69246298954093,1.7951721247525,120.3125,120.3125,1.9515625,5.12409927942354,26.13290632506,1.53722978382706,1.02481985588471,12.8102481985588,0,0,5.63650920736589,12.8102481985588,2.97996273486421,"data-nist/unkn1-nist.RData",24,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 1-3",0.366579334870213,-1243.75,11.5438023322247,2.80587175401498,20.3125,120.3125,1.7734375,2.25550660792952,72.7400881057269,1.69162995594714,0.563876651982379,36.0881057268723,0,0,36.0881057268723,32.704845814978,3.85083161281125,"data-nist/unkn1-nist.RData",15,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 2-6",0.374037966161322,821.875,1.46364206554217,1.7010534954965,120.3125,120.3125,1.9453125,1.5421686746988,51.9196787148594,1.0281124497992,0.514056224899598,24.1606425702811,0,0,20.5622489959839,24.1606425702811,1.41679321028541,"data-nist/unkn1-nist.RData",27,38,FALSE,1
"Ukn Bullet B-1","Br5 Bullet 2-6",0.265084203592152,-884.375,2.20043819827995,1.92677708795968,159.375,120.3125,1.946875,1.54093097913323,49.8234349919743,0.513643659711076,0.513643659711076,23.1139646869984,0,0,23.1139646869984,19.0048154093098,0.616467195272324,"data-nist/unkn1-nist.RData",22,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 2-6",0.363754697898661,-1198.4375,4.04892361997609,1.99339992636367,20.3125,120.3125,1.959375,2.0414673046252,69.4098883572568,0.5103668261563,0.5103668261563,36.2360446570973,0,0,30.1116427432217,36.2360446570973,2.65881828043608,"data-nist/unkn1-nist.RData",53,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 1-3",0.222522341279122,-909.375,3.35815794367045,2.18539208781303,200,120.3125,1.9015625,2.62941659819228,54.6918652423993,1.05176663927691,0.525883319638455,22.6129827444536,0,0,21.5612161051767,22.6129827444536,2.48801124149373,"data-nist/unkn1-nist.RData",33,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 1-5",0.210892063825699,134.375,1.59768174251618,1.93222989572102,100,120.3125,1.95625,3.57827476038339,26.5814696485623,1.0223642172524,0.511182108626198,7.15654952076677,0,0,7.15654952076677,4.08945686900958,2.44950870961409,"data-nist/unkn1-nist.RData",11,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 1-3",0.37932576611067,0,5.5949344448927,2.97522336877745,20.3125,120.3125,1.9171875,1.56479217603912,22.4286878565607,0.52159739201304,0.52159739201304,16.1695191524042,0,0,16.1695191524042,4.17277913610432,0.730793955381345,"data-nist/unkn1-nist.RData",45,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 1-4",0.181674186413142,-1000,1.53934683237475,2.10500331175488,120.3125,120.3125,1.9578125,0.510774142059058,54.6528332003192,0.510774142059058,0,31.1572226656026,0,0,31.1572226656026,23.4956105347167,0.669972050836935,"data-nist/unkn1-nist.RData",34,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 2-3",0.364098618873967,-135.9375,1.0685868125506,1.6025079783323,179.6875,120.3125,1.9546875,6.13908872901679,27.1143085531575,1.02318145483613,0.511590727418066,8.18545163868905,0,0,3.58113509192646,8.18545163868905,4.69167173014303,"data-nist/unkn1-nist.RData",13,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 1-5",0.276960327128161,-1150,1.11422914514489,1.55133262261819,159.375,120.3125,1.9375,1.54838709677419,56.258064516129,1.03225806451613,0.516129032258065,29.4193548387097,0,0,29.4193548387097,23.2258064516129,0.874226241688043,"data-nist/unkn1-nist.RData",35,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 1-4",0.276639700008175,1160.9375,4.62847488071089,2.22886470255964,179.6875,120.3125,1.959375,0.5103668261563,57.6714513556619,0.5103668261563,0.5103668261563,36.2360446570973,0,0,21.4354066985646,36.2360446570973,0.00914081682821055,"data-nist/unkn1-nist.RData",46,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 1-1",0.278125736254349,-78.125,3.00795447247375,2.26684621474856,200,120.3125,1.9390625,3.09427880741338,25.7856567284448,0.515713134568896,0.515713134568896,8.76712328767123,0,0,6.18855761482675,3.09427880741338,2.5864624989273,"data-nist/unkn1-nist.RData",49,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 1-2",0.368946104361499,-151.5625,1.49334437987803,1.98548312161893,159.375,120.3125,1.9015625,3.15529991783073,26.2941659819228,1.05176663927691,0.525883319638455,8.41413311421528,0,0,4.20706655710764,8.41413311421528,2.8123925350283,"data-nist/unkn1-nist.RData",8,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 2-1",0.379217094457691,-1275,14.0359298356896,2.81815364729977,20.3125,120.3125,1.9171875,0,76.6748166259169,0,0,76.6748166259169,0,0,76.6748166259169,76.6748166259169,0,"data-nist/unkn1-nist.RData",36,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 2-5",0.235981346617545,-998.4375,1.86697970528494,2.09894244476629,140.625,120.3125,1.9484375,0,55.9422614274258,0,0,55.9422614274258,0,0,55.9422614274258,55.9422614274258,0,"data-nist/unkn1-nist.RData",34,38,FALSE,1
"Ukn Bullet B-1","Br1 Bullet 2-2",0.309818249793898,389.0625,3.72544695764926,2.36719840691408,159.375,120.3125,1.9453125,0.514056224899598,31.8714859437751,0.514056224899598,0,18.5060240963855,0,0,13.3654618473896,18.5060240963855,0.780504001757333,"data-nist/unkn1-nist.RData",6,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 2-5",0.234995913056202,53.125,15.2383034670989,6.57203377614039,140.625,120.3125,1.959375,3.5725677830941,25.518341307815,1.5311004784689,1.0207336523126,11.7384370015949,0.5103668261563,0,0,11.7384370015949,1.46052698798197,"data-nist/unkn1-nist.RData",47,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 1-4",0.260052623740421,53.125,7.89712493442625,3.89199396332855,240.625,120.3125,1.959375,5.6140350877193,24.4976076555024,1.0207336523126,0.5103668261563,4.0829346092504,0,0,3.0622009569378,3.0622009569378,3.92728649697711,"data-nist/unkn1-nist.RData",10,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 2-3",0.189637817781738,-1803.125,5.644405578153,1.57567863525633,120.3125,120.3125,1.9578125,0,82.2346368715084,0,0,82.2346368715084,0,0,82.2346368715084,82.2346368715084,0,"data-nist/unkn1-nist.RData",55,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 1-2",0.360292184726938,279.6875,10.3113749420464,3.73173390845008,120.3125,120.3125,1.959375,5.6140350877193,25.518341307815,1.5311004784689,1.0207336523126,9.1866028708134,0,0,7.1451355661882,1.5311004784689,8.60145259822108,"data-nist/unkn1-nist.RData",50,38,FALSE,1
"Ukn Bullet B-1","Br6 Bullet 1-4",0.27811230339145,-792.1875,1.08209829683908,1.61531183894727,240.625,120.3125,1.9265625,1.03811841038118,46.1962692619627,0.519059205190592,0.519059205190592,21.8004866180049,0,0,21.8004866180049,17.6480129764801,0.554005454777615,"data-nist/unkn1-nist.RData",28,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 1-6",0.270181459721753,29.6875,1.07771907791735,1.53565467160622,120.3125,120.3125,1.9375,4.12903225806452,24.258064516129,1.54838709677419,0.516129032258065,13.9354838709677,0,0,1.03225806451613,3.09677419354839,2.47184917009108,"data-nist/unkn1-nist.RData",48,38,FALSE,1
"Ukn Bullet B-1","Br8 Bullet 1-5",0.301269953965358,564.0625,1.3242278926459,1.65679012695878,100,120.3125,1.959375,2.0414673046252,42.8708133971292,1.0207336523126,0.5103668261563,21.9457735247209,0,0,21.9457735247209,14.8006379585327,0.717904538814402,"data-nist/unkn1-nist.RData",47,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 2-2",0.343038288600936,265.625,1.78264397769241,1.87103430225689,179.6875,120.3125,1.934375,3.61873990306947,29.4668820678514,0.516962843295638,0.516962843295638,7.75444264943457,0,0,5.16962843295638,6.7205169628433,3.32544914241025,"data-nist/unkn1-nist.RData",31,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 2-3",0.22875823784594,-509.375,1.11339904950683,1.66239823620175,179.6875,120.3125,1.9484375,4.61908580593424,36.9526864474739,1.02646351242983,0.513231756214916,12.317562149158,0,0,12.317562149158,11.2910986367281,3.84336934906776,"data-nist/unkn1-nist.RData",50,38,FALSE,1
"Ukn Bullet B-1","Br4 Bullet 2-6",0.214456831659414,106.25,1.12805540738351,1.54699303995037,200,120.3125,1.93125,3.62459546925566,27.4433656957929,1.03559870550162,0.517799352750809,12.4271844660194,0,0,12.4271844660194,3.62459546925566,3.46945517589179,"data-nist/unkn1-nist.RData",40,38,FALSE,1
"Ukn Bullet B-1","Br7 Bullet 2-3",0.221841254277202,93.75,9.87145741185657,3.59756634088033,159.375,120.3125,1.959375,4.0829346092504,23.4768740031898,1.0207336523126,0.5103668261563,6.1244019138756,0,0,3.0622009569378,1.0207336523126,4.40132610777515,"data-nist/unkn1-nist.RData",32,38,FALSE,1
"Ukn Bullet B-1","Br3 Bullet 1-5",0.362299713841996,-100,1.71702407733371,1.9244068602817,120.3125,120.3125,1.9109375,0.523303352412101,27.2117743254293,0.523303352412101,0,19.8855273916599,0,0,19.8855273916599,7.32624693376942,0.0709714314072322,"data-nist/unkn1-nist.RData",17,38,FALSE,1
"Ukn Bullet B-1","Br9 Bullet 2-5",0.212491469614595,1090.625,2.24079805084839,1.78402269317131,100,120.3125,1.921875,1.5609756097561,57.7560975609756,1.04065040650407,0.520325203252033,29.1382113821138,0,0,23.9349593495935,29.1382113821138,1.87500553749589,"data-nist/unkn1-nist.RData",52,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 2-2",0.29422119162186,217.1875,3.5741540219582,2.39194543910895,159.375,120.3125,1.959375,2.5518341307815,31.6427432216906,1.0207336523126,0.5103668261563,13.7799043062201,0,0,9.1866028708134,13.7799043062201,4.10446533199946,"data-nist/unkn1-nist.RData",7,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 2-4",0.337275620510348,392.1875,1.16804981864548,1.71251273136736,179.6875,120.3125,1.9484375,3.59262229350441,34.3865276663994,1.02646351242983,0.513231756214916,10.2646351242983,0,0,10.2646351242983,8.21170809943865,2.14411194629585,"data-nist/unkn1-nist.RData",9,38,FALSE,1
"Ukn Bullet B-1","Br2 Bullet 2-6",0.256457417008622,-193.75,2.11798468377762,2.27606887816791,140.625,120.3125,1.959375,2.5518341307815,31.1323763955343,1.0207336523126,0.5103668261563,10.7177033492823,0,0,4.5933014354067,8.6762360446571,0.834252594430883,"data-nist/unkn1-nist.RData",11,38,FALSE,1
"Ukn Bullet B-1","Br10 Bullet 1-5",0.223560723657754,-285.9375,1.52665223359475,1.80318771988552,100,120.3125,1.959375,3.0622009569378,30.622009569378,1.0207336523126,0.5103668261563,10.7177033492823,0,0,10.7177033492823,9.1866028708134,2.1368981428629,"data-nist/unkn1-nist.RData",59,38,FALSE,1
