"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.y","mismatches.per.y","cms.per.y","cms2.per.y","non_cms.per.y","left_cms.per.y","right_cms.per.y","left_noncms.per.y","right_noncms.per.y","sumpeaks.per.y","data","id.x","id.y","match","span"
"Ukn Bullet B-1","Br3 Bullet 1-6",0.348070201228589,-200,0.538392278554367,1.17012491474632,120.3125,120.3125,1242,0.00483091787439614,0.0249597423510467,0.00161030595813205,0.000805152979066023,0.00644122383252818,0,0,0.00644122383252818,0.00483091787439614,0.00514010765170448,"data/data-10-25/unkn1-new.RData",18,38,FALSE,10
"Ukn Bullet B-1","Br1 Bullet 1-3",0.354992148879005,-900,1.69246532984676,1.83972384692217,79.6875,120.3125,1244,0.00241157556270096,0.0458199356913183,0.000803858520900322,0,0.022508038585209,0,0,0.0192926045016077,0.022508038585209,0.00179044663796431,"data/data-10-25/unkn1-new.RData",3,38,FALSE,10
"Ukn Bullet B-1","Br5 Bullet 1-1",0.289536043260446,-853.125,0.63129187070743,1.34221529265289,140.625,120.3125,1236,0.00242718446601942,0.0453074433656958,0.00242718446601942,0.00161812297734628,0.0258899676375405,0,0,0.0194174757281553,0.0258899676375405,0.000518860721073911,"data/data-10-25/unkn1-new.RData",19,38,FALSE,10
"Ukn Bullet B-1","Br8 Bullet 2-3",0.263178659157047,-75,2.86188379027303,2.53174246131185,220.3125,120.3125,1254,0.00318979266347687,0.0199362041467305,0.00159489633173844,0.000797448165869219,0.0103668261562998,0,0,0.00717703349282297,0.000797448165869219,0.00464227381045581,"data/data-10-25/unkn1-new.RData",45,38,FALSE,10
"Ukn Bullet B-1","Br3 Bullet 2-6",0.372997454464344,-325,2.92392503877645,2.34025850825971,120.3125,120.3125,1250,0.0048,0.0248,0.0016,8e-04,0.0088,0,0,0.0088,0.0024,0.00492577160960167,"data/data-10-25/unkn1-new.RData",16,38,FALSE,10
"Ukn Bullet B-1","Br6 Bullet 2-1",0.366500623118291,-248.4375,3.29368767754599,2.26539084563019,100,120.3125,1254,0.00159489633173844,0.032695374800638,0.000797448165869219,0.000797448165869219,0.0127591706539075,0,0,0.0103668261562998,0.0127591706539075,0.00295847865049202,"data/data-10-25/unkn1-new.RData",28,38,FALSE,10
"Ukn Bullet B-1","Br9 Bullet 1-5",0.261806430104608,-928.125,0.41572613352694,1.16449595902112,220.3125,120.3125,1234,0.00243111831442464,0.0486223662884927,0.00243111831442464,0.000810372771474878,0.0251215559157212,0,0,0.0251215559157212,0.0235008103727715,0.000624179499382131,"data/data-10-25/unkn1-new.RData",53,38,FALSE,10
"Ukn Bullet B-1","Br7 Bullet 2-5",0.262686183546889,-990.625,1.68894780896842,2.02113503501901,140.625,120.3125,1247,0.000801924619085806,0.0473135525260625,0.000801924619085806,0.000801924619085806,0.02485966319166,0,0,0.02485966319166,0.0224538893344026,0.000510610352279219,"data/data-10-25/unkn1-new.RData",34,38,FALSE,10
"Ukn Bullet B-1","Br7 Bullet 1-2",0.328089366446782,-428.125,1.9299965034191,1.83900485261472,159.375,120.3125,1247,0.00400962309542903,0.0352846832397755,0.00240577385725742,0.00160384923817161,0.0136327185244587,0,0,0.0128307939053729,0.0136327185244587,0.00398476100966104,"data/data-10-25/unkn1-new.RData",32,38,FALSE,10
"Ukn Bullet B-1","Br2 Bullet 2-3",0.340117538060442,-125,1.15250798410466,1.73338568812695,120.3125,120.3125,1234,0.00648298217179903,0.0210696920583468,0.00324149108589951,0.00162074554294976,0.00810372771474878,0,0,0.00810372771474878,0.000810372771474878,0.00535883497278469,"data/data-10-25/unkn1-new.RData",8,38,FALSE,10
"Ukn Bullet B-1","Br10 Bullet 2-6",0.283533313996812,-982.8125,1.64823580726849,1.73944894718197,120.3125,120.3125,1251,0.00319744204636291,0.0519584332533973,0.00239808153477218,0.00159872102318145,0.0287769784172662,0,0,0.017585931254996,0.0287769784172662,0.00428319744682498,"data/data-10-25/unkn1-new.RData",58,38,FALSE,10
