"b2","b1","ccf","lag","distr.dist","x1","x2","num.matches","num.mismatches","non_cms","cms","data","resID","id.x","id.y","match"
"Ukn Bullet C-4","Br2 Bullet 1-6",0.295498320282693,12,6.99441470658716,112.5,100,3,9,2,2,"data/unkn10.RData",30,12,6,FALSE
"Ukn Bullet C-4","Br4 Bullet 1-3",0.197097848498313,4,6.85324537228986,100,100,4,15,3,3,"data/unkn10.RData",51,39,6,FALSE
"Ukn Bullet C-4","Br2 Bullet 2-4",0.356985725754404,278,8.16683012092663,150,100,8,5,6,6,"data/unkn10.RData",34,11,6,FALSE
"Ukn Bullet C-4","Br1 Bullet 2-2",0.189536606292814,401,10.8477066617062,162.5,100,5,14,2,2,"data/unkn10.RData",8,6,6,TRUE
"Ukn Bullet C-4","Br1 Bullet 2-5",0.335208233859656,330,9.02327615400175,125,100,1,10,1,1,"data/unkn10.RData",11,3,6,FALSE
"Ukn Bullet C-4","Br10 Bullet 2-4",0.538963825340092,233,6.22032568827205,112.5,100,2,13,2,2,"data/unkn10.RData",22,56,6,FALSE
"Ukn Bullet C-4","Br1 Bullet 1-1",0.435427330961561,292,7.34867180180742,100,100,6,13,4,4,"data/unkn10.RData",1,1,6,FALSE
"Ukn Bullet C-4","Br10 Bullet 1-2",0.630738118756415,221,7.85142818326806,100,100,5,9,4,4,"data/unkn10.RData",14,56,6,FALSE
"Ukn Bullet C-4","Br9 Bullet 2-1",0.661698998281058,204,5.56914535287098,100,100,2,4,2,2,"data/unkn10.RData",115,54,6,FALSE
"Ukn Bullet C-4","Br10 Bullet 2-1",0.62022804190071,211,6.33539506132051,100,100,3,7,2,2,"data/unkn10.RData",19,55,6,FALSE
"Ukn Bullet C-4","Br9 Bullet 1-5",0.358092029312468,258,8.27190306290258,212.5,100,4,8,2,2,"data/unkn10.RData",113,53,6,FALSE
"Ukn Bullet C-4","Br2 Bullet 1-4",0.339989947264277,62,5.93860281587395,125,100,7,6,6,6,"data/unkn10.RData",28,10,6,FALSE
"Ukn Bullet C-4","Br7 Bullet 1-5",0.669526811447443,226,4.90387405305112,100,100,3,6,2,2,"data/unkn10.RData",89,35,6,FALSE
"Ukn Bullet C-4","Br7 Bullet 2-6",0.33376014381833,199,9.15555780812333,100,100,5,13,2,2,"data/unkn10.RData",96,35,6,FALSE
"Ukn Bullet C-4","Br7 Bullet 1-1",0.522364661505811,219,7.59261286459443,125,100,5,9,2,2,"data/unkn10.RData",85,31,6,FALSE
"Ukn Bullet C-4","Br6 Bullet 1-5",0.283425008248784,83,7.4946862207919,125,100,5,14,3,3,"data/unkn10.RData",77,29,6,FALSE
"Ukn Bullet C-4","Br3 Bullet 2-2",0.762649256691745,228,4.29985607439388,100,100,2,8,2,2,"data/unkn10.RData",44,18,6,FALSE
"Ukn Bullet C-4","Br1 Bullet 1-5",0.276787559445009,126,8.38468415307973,100,100,5,13,2,2,"data/unkn10.RData",5,5,6,FALSE
"Ukn Bullet C-4","Br1 Bullet 2-3",0.5206703134943,201,7.41578056390254,100,100,4,10,3,3,"data/unkn10.RData",9,1,6,FALSE
"Ukn Bullet C-4","Br6 Bullet 1-6",0.191537779695211,205,9.96134429638067,100,100,3,11,2,2,"data/unkn10.RData",78,30,6,FALSE
"Ukn Bullet C-4","Br2 Bullet 2-5",0.694801563291065,225,5.06533629090457,100,100,5,12,4,4,"data/unkn10.RData",35,12,6,FALSE
"Ukn Bullet C-4","Br10 Bullet 1-4",0.486165715941237,201,7.07302135727074,100,100,7,9,3,3,"data/unkn10.RData",16,58,6,FALSE
"Ukn Bullet C-4","Br4 Bullet 2-5",0.228006259826351,1,6.30006660083676,112.5,100,2,14,2,2,"data/unkn10.RData",59,39,6,FALSE
"Ukn Bullet C-4","Br8 Bullet 2-2",0.222692517828098,95,8.83216745455786,162.5,100,5,6,5,5,"data/unkn10.RData",104,44,6,FALSE
"Ukn Bullet C-5","Br7 Bullet 2-5",0.405139461593258,141,7.08922367593933,125,112.5,4,14,3,3,"data/unkn11.RData",95,34,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 2-1",0.0868497157163769,134,9.08407857435618,100,112.5,7,14,4,4,"data/unkn11.RData",103,43,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 1-1",0.29868760690568,78,2.99706469913007,100,112.5,3,19,3,3,"data/unkn11.RData",73,25,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 2-2",0.294220476231268,1,3.35317306153246,150,112.5,5,19,3,3,"data/unkn11.RData",116,49,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 1-3",0.27983791048278,330,8.14681283545813,137.5,112.5,5,17,2,2,"data/unkn11.RData",75,27,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 1-2",0.323317999076848,156,7.34194957009824,100,112.5,5,17,2,2,"data/unkn11.RData",14,56,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 1-2",0.269067167246249,355,4.69667750450102,100,112.5,4,17,2,2,"data/unkn11.RData",98,44,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 1-4",0.218786197814422,260,3.33470001491405,125,112.5,5,20,3,3,"data/unkn11.RData",28,10,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 2-3",0.336659840308807,173,8.92993630838908,150,112.5,5,18,2,2,"data/unkn11.RData",105,45,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 2-6",0.0987429890940534,63,9.36872394430294,100,112.5,3,16,3,3,"data/unkn11.RData",48,16,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 1-5",0.311319568496337,145,3.60828883801402,100,112.5,3,23,2,2,"data/unkn11.RData",101,47,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 1-2",0.322765572443158,169,7.55041296598737,125,112.5,7,17,3,3,"data/unkn11.RData",74,26,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 2-6",0.336924691863637,155,2.6085140306762,100,112.5,2,16,2,2,"data/unkn11.RData",60,40,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 1-5",0.245872110211207,224,1.62132530449626,212.5,112.5,9,15,4,4,"data/unkn11.RData",113,53,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 1-5",0.308998887202889,201,2.43779164602715,100,112.5,5,10,3,3,"data/unkn11.RData",29,11,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 2-2",0.31152692301274,163,7.010027287593,100,112.5,6,14,3,3,"data/unkn11.RData",56,42,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 2-4",0.321638763673583,120,1.56183564636404,137.5,112.5,4,16,2,2,"data/unkn11.RData",10,2,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 1-5",0.236190402052653,1,2.63616419974612,100,112.5,8,14,3,3,"data/unkn11.RData",5,5,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 1-4",0.330483676254204,10,1.38871377182998,100,112.5,7,27,4,4,"data/unkn11.RData",4,4,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 1-2",0.303765032673777,166,4.45168465264228,100,112.5,5,17,2,2,"data/unkn11.RData",50,38,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 1-3",0.226836984162205,108,2.95242055658091,100,112.5,3,15,3,3,"data/unkn11.RData",3,3,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 1-2",0.313192085240242,104,6.81576793258266,137.5,112.5,5,13,2,2,"data/unkn11.RData",26,8,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 2-3",0.392150345951961,169,7.04893349872004,125,112.5,2,8,1,1,"data/unkn11.RData",117,50,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 1-6",0.326629911862512,156,4.2107974892618,100,112.5,4,26,2,2,"data/unkn11.RData",18,60,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 1-5",0.562124109103224,108,5.04384314286571,100,112.5,6,12,4,4,"data/unkn11.RData",53,41,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 2-4",0.241558891735182,97,3.26236254110153,212.5,112.5,8,18,5,5,"data/unkn11.RData",118,51,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 2-6",0.311578752748117,153,4.76072153015543,100,112.5,2,13,2,2,"data/unkn11.RData",36,7,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 1-4",0.272771929493124,141,2.38273454702592,200,112.5,9,17,3,3,"data/unkn11.RData",76,28,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 2-5",0.215614048602766,246,4.37978550251242,125,112.5,7,14,4,4,"data/unkn11.RData",47,15,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 1-5",0.188456129450142,199,2.68769943890973,125,112.5,6,22,2,2,"data/unkn11.RData",77,29,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 2-5",0.246300134415259,148,2.30565805238211,100,112.5,5,20,2,2,"data/unkn11.RData",119,52,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 1-3",0.260388716865596,141,3.44363685822269,125,112.5,4,20,3,3,"data/unkn11.RData",39,15,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 2-3",0.391194069540944,152,5.37304933145464,112.5,112.5,3,21,2,2,"data/unkn11.RData",69,19,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 2-5",0.34097224843403,158,4.89811527594283,100,112.5,3,19,2,2,"data/unkn11.RData",35,12,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 1-1",0.289505753170861,197,2.77128198338794,137.5,112.5,9,21,4,4,"data/unkn11.RData",109,49,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 1-6",0.336975231968353,303,2.64708496717969,100,112.5,2,18,2,2,"data/unkn11.RData",6,6,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 1-6",0.240724994976985,118,4.16999206875511,100,112.5,4,16,3,3,"data/unkn11.RData",102,48,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 1-2",0.328827499178831,148,6.20193120938631,125,112.5,5,23,3,3,"data/unkn11.RData",62,20,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 1-2",0.277185579235702,173,1.56883448295627,100,112.5,6,20,4,4,"data/unkn11.RData",2,2,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 2-6",0.189840791005416,401,1.7199295822168,100,112.5,3,14,2,2,"data/unkn11.RData",96,35,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 1-1",0.306011723349989,130,1.58595681955097,137.5,112.5,10,22,3,3,"data/unkn11.RData",61,19,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 1-1",0.905711462944672,200,0.289945255353635,100,112.5,19,7,11,11,"data/unkn11.RData",1,1,1,TRUE
"Ukn Bullet C-5","Br5 Bullet 2-6",0.346677519780506,176,4.3821363602993,150,112.5,4,17,2,2,"data/unkn11.RData",72,22,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 1-6",0.235239013523603,170,6.66029893324906,100,112.5,3,12,2,2,"data/unkn11.RData",114,54,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 1-6",0.340614625055305,279,3.08738116296822,100,112.5,4,13,2,2,"data/unkn11.RData",54,42,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 2-1",0.476552889356711,89,1.72782516022706,162.5,112.5,4,17,3,3,"data/unkn11.RData",55,41,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 1-1",0.275846778661611,215,3.51491723269417,100,112.5,5,16,2,2,"data/unkn11.RData",49,37,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 2-2",0.314506103128588,55,2.56821307518264,162.5,112.5,6,22,3,3,"data/unkn11.RData",92,31,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 1-3",0.386668084723986,126,4.62022716235756,100,112.5,5,14,2,2,"data/unkn11.RData",63,21,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 1-4",0.27082505001713,108,6.65324800101301,150,112.5,5,12,3,3,"data/unkn11.RData",40,16,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 1-3",0.164203265879127,2,5.53896288203781,100,112.5,5,16,3,3,"data/unkn11.RData",15,57,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 1-6",0.410617534100023,245,1.98834643284539,100,112.5,8,17,4,4,"data/unkn11.RData",78,30,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 1-4",0.266588789218424,148,2.43278913236867,150,112.5,7,17,4,4,"data/unkn11.RData",64,22,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 2-2",0.298717705644458,203,2.05915708827347,175,112.5,7,17,3,3,"data/unkn11.RData",80,29,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 2-6",0.419288294112999,145,4.48785297332805,112.5,112.5,7,20,3,3,"data/unkn11.RData",84,27,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 1-5",0.379880642150021,145,4.63386562439227,112.5,112.5,5,20,2,2,"data/unkn11.RData",41,17,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 2-4",0.239546143221386,67,2.7489087925212,150,112.5,7,20,2,2,"data/unkn11.RData",34,11,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 2-4",0.383085455963141,144,4.01443659734442,100,112.5,4,24,3,3,"data/unkn11.RData",94,33,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 2-1",0.295264229419551,168,1.49827971925897,137.5,112.5,6,27,3,3,"data/unkn11.RData",67,23,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 1-3",0.150074292480402,78,2.46034319052628,137.5,112.5,4,22,3,3,"data/unkn11.RData",27,9,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 2-3",0.429467085089531,149,6.09984267900982,112.5,112.5,3,14,2,2,"data/unkn11.RData",45,13,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 2-3",0.202363048267638,151,6.27187987330081,100,112.5,4,16,2,2,"data/unkn11.RData",9,1,1,TRUE
"Ukn Bullet C-5","Br10 Bullet 2-1",0.435714633146095,127,6.68505983577177,100,112.5,5,20,2,2,"data/unkn11.RData",19,55,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 1-1",0.377186856884624,141,6.07800894638589,125,112.5,4,18,3,3,"data/unkn11.RData",85,31,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 2-6",0.380751379783592,153,1.75262140442519,112.5,112.5,9,17,7,7,"data/unkn11.RData",24,58,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 1-2",0.258110543298904,100,2.85409341655619,125,112.5,5,22,3,3,"data/unkn11.RData",38,14,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 1-3",0.316670395486393,266,2.27165219697122,112.5,112.5,7,18,3,3,"data/unkn11.RData",111,51,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 2-3",0.410407787379383,169,6.03350512792235,125,112.5,5,17,3,3,"data/unkn11.RData",93,32,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 2-4",0.411333709726105,167,4.28179265897472,112.5,112.5,6,16,4,4,"data/unkn11.RData",22,56,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 2-5",0.544252589026605,170,4.66207992888305,100,112.5,4,11,2,2,"data/unkn11.RData",107,47,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 2-1",0.379589207244171,116,4.1378610896221,100,112.5,5,14,3,3,"data/unkn11.RData",115,54,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 2-2",0.510408104640997,184,4.30532286770905,100,112.5,6,18,4,4,"data/unkn11.RData",20,59,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 2-1",0.166525298316167,162,5.16116300385334,100,112.5,3,12,2,2,"data/unkn11.RData",79,28,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 1-6",0.287549234576238,148,6.79423165956954,100,112.5,4,16,2,2,"data/unkn11.RData",42,18,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 2-5",0.307253122810526,299,1.63606750189375,112.5,112.5,7,19,4,4,"data/unkn11.RData",59,39,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 1-4",0.286734715285344,4,2.68704773354071,150,112.5,6,21,2,2,"data/unkn11.RData",100,46,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 1-4",0.222262297945667,214,3.41719644768788,125,112.5,3,18,3,3,"data/unkn11.RData",88,34,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 2-4",0.228959540639817,104,1.43718344485348,150,112.5,4,17,2,2,"data/unkn11.RData",58,38,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 2-2",0.159839279050455,358,3.93921402662346,162.5,112.5,3,19,2,2,"data/unkn11.RData",104,44,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 2-2",0.355382708794425,160,6.24162741386841,100,112.5,3,13,2,2,"data/unkn11.RData",44,18,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 2-5",0.440969449961189,150,4.16292271448283,112.5,112.5,6,28,2,2,"data/unkn11.RData",71,21,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 2-4",0.367786573159404,85,3.04622702779576,125,112.5,5,14,2,2,"data/unkn11.RData",46,14,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 1-1",0.238861922886163,50,1.78805710635376,200,112.5,3,17,2,2,"data/unkn11.RData",13,55,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 2-3",0.183878733052065,220,4.38972725912681,137.5,112.5,4,15,2,2,"data/unkn11.RData",57,37,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 2-2",0.30746017702875,349,3.58372616845735,162.5,112.5,2,21,2,2,"data/unkn11.RData",8,6,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 1-5",0.150491859622579,153,4.12305980906816,100,112.5,4,22,3,3,"data/unkn11.RData",17,59,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 2-6",0.29822415124804,146,3.7636245429317,100,112.5,7,15,5,5,"data/unkn11.RData",108,48,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 2-1",0.254585206299095,229,2.17999866787872,100,112.5,4,22,2,2,"data/unkn11.RData",31,8,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 2-3",0.354619918397217,295,1.9824189837449,125,112.5,7,20,3,3,"data/unkn11.RData",33,10,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 2-6",0.269986184177147,10,1.41883915926362,100,112.5,6,16,2,2,"data/unkn11.RData",12,4,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 2-2",0.385646492236775,113,4.27955560924029,112.5,112.5,9,12,5,5,"data/unkn11.RData",68,24,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 1-6",0.0979095379412482,62,4.14427900034775,112.5,112.5,2,15,1,1,"data/unkn11.RData",30,12,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 1-5",0.272341461056925,209,6.359000782316,100,112.5,3,12,2,2,"data/unkn11.RData",89,35,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 2-6",0.0908289973818957,76,1.81538428617967,175,112.5,4,16,2,2,"data/unkn11.RData",120,53,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 2-1",0.214932317934202,277,3.41111894738207,162.5,112.5,6,16,3,3,"data/unkn11.RData",43,17,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 1-3",0.379324208261554,300,1.54834341754568,100,112.5,4,17,3,3,"data/unkn11.RData",51,39,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 1-6",0.245087326558204,162,3.9983189550737,100,112.5,3,14,1,1,"data/unkn11.RData",90,36,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 2-5",0.341757005032695,158,3.23732494269311,100,112.5,4,25,2,2,"data/unkn11.RData",83,26,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 1-4",0.30809490856888,148,1.87272250356289,100,112.5,7,18,4,4,"data/unkn11.RData",16,58,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 2-4",0.492498865378938,175,6.46222964093456,100,112.5,3,10,2,2,"data/unkn11.RData",70,20,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 2-5",0.292813287963336,107,2.54360518685523,125,112.5,10,16,4,4,"data/unkn11.RData",11,3,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 1-4",0.357028116980016,172,6.16262504251774,125,112.5,4,20,2,2,"data/unkn11.RData",112,52,1,FALSE
"Ukn Bullet C-5","Br9 Bullet 1-2",0.336972164238678,167,6.02523601516336,100,112.5,3,16,2,2,"data/unkn11.RData",110,50,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 2-2",0.439213125989171,292,2.77143409953518,100,112.5,4,14,4,4,"data/unkn11.RData",32,9,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 2-4",0.276007108132248,229,3.34890034840495,175,112.5,6,11,2,2,"data/unkn11.RData",82,25,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 1-3",0.213237483755011,48,2.6112337124616,187.5,112.5,3,22,2,2,"data/unkn11.RData",87,33,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 2-1",0.32154134885139,186,1.5710086907299,137.5,112.5,8,18,3,3,"data/unkn11.RData",91,36,1,FALSE
"Ukn Bullet C-5","Br7 Bullet 1-2",0.349904243407367,145,6.13172639039838,125,112.5,5,19,2,2,"data/unkn11.RData",86,32,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 1-6",0.338339483141957,113,4.12910534747654,137.5,112.5,8,15,4,4,"data/unkn11.RData",66,24,1,FALSE
"Ukn Bullet C-5","Br5 Bullet 1-5",0.231378461745915,220,4.80255355983161,125,112.5,7,13,4,4,"data/unkn11.RData",65,23,1,FALSE
"Ukn Bullet C-5","Br4 Bullet 1-4",0.204323261461567,160,2.29012423455227,100,112.5,4,17,2,2,"data/unkn11.RData",52,40,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 1-1",0.264753780018014,213,2.61685293638146,150,112.5,6,16,3,3,"data/unkn11.RData",97,43,1,FALSE
"Ukn Bullet C-5","Br1 Bullet 2-1",0.174493285785852,209,2.75667139012718,100,112.5,7,16,3,3,"data/unkn11.RData",7,5,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 2-4",0.382791943215681,143,5.42783621772032,112.5,112.5,1,21,1,1,"data/unkn11.RData",106,46,1,FALSE
"Ukn Bullet C-5","Br3 Bullet 1-1",0.37220759708802,287,1.58859574629852,162.5,112.5,8,21,3,3,"data/unkn11.RData",37,13,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 2-5",0.277563497145893,5,3.10672612095147,100,112.5,4,17,3,3,"data/unkn11.RData",23,57,1,FALSE
"Ukn Bullet C-5","Br10 Bullet 2-3",0.377357150362026,147,4.6437470468428,112.5,112.5,6,22,5,5,"data/unkn11.RData",21,60,1,FALSE
"Ukn Bullet C-5","Br2 Bullet 1-1",0.168494632859621,389,2.45596331554829,125,112.5,6,19,3,3,"data/unkn11.RData",25,7,1,FALSE
"Ukn Bullet C-5","Br8 Bullet 1-3",0.300769608010469,350,1.76893598625132,137.5,112.5,6,20,3,3,"data/unkn11.RData",99,45,1,FALSE
"Ukn Bullet C-5","Br6 Bullet 2-3",0.251814182735482,213,8.0626711428922,162.5,112.5,1,12,1,1,"data/unkn11.RData",81,30,1,FALSE
"Ukn Bullet C-6","Br2 Bullet 2-1",0.452860634238294,38,4.67497212184159,100,100,2,16,2,2,"data/unkn12.RData",31,8,2,FALSE
"Ukn Bullet C-6","Br4 Bullet 1-4",0.141645162506972,311,5.40097373173729,100,100,3,13,2,2,"data/unkn12.RData",52,40,2,FALSE
"Ukn Bullet C-6","Br10 Bullet 2-6",0.462869504387372,184,4.08704780959024,112.5,100,5,13,4,4,"data/unkn12.RData",24,58,2,FALSE
"Ukn Bullet C-6","Br2 Bullet 1-1",0.0991416120605953,401,5.2168568073296,125,100,2,11,2,2,"data/unkn12.RData",25,7,2,FALSE
"Ukn Bullet C-6","Br5 Bullet 2-5",0.382586378121368,136,6.98889902519036,112.5,100,3,16,2,2,"data/unkn12.RData",71,21,2,FALSE
"Ukn Bullet C-6","Br5 Bullet 2-2",0.384051228523403,143,6.71831559704229,112.5,100,5,17,3,3,"data/unkn12.RData",68,24,2,FALSE
"Ukn Bullet C-6","Br8 Bullet 2-2",0.248212775370481,401,4.47789754177646,162.5,100,2,11,2,2,"data/unkn12.RData",104,44,2,FALSE
"Ukn Bullet C-6","Br10 Bullet 2-5",0.432929985385156,137,3.73240209215456,100,100,6,4,4,4,"data/unkn12.RData",23,57,2,FALSE
"Ukn Bullet C-6","Br5 Bullet 2-1",0.45645672407599,222,4.10338901433263,137.5,100,7,11,2,2,"data/unkn12.RData",67,23,2,FALSE
"Ukn Bullet C-6","Br3 Bullet 2-3",0.411354241019978,183,8.1780679393311,112.5,100,2,7,2,2,"data/unkn12.RData",45,13,2,FALSE
"Ukn Bullet C-6","Br5 Bullet 2-6",0.247861785499713,236,6.91211488716856,150,100,6,14,3,3,"data/unkn12.RData",72,22,2,FALSE
"Ukn Bullet C-6","Br1 Bullet 2-2",0.330578188099555,172,5.84496926094255,162.5,100,3,14,2,2,"data/unkn12.RData",8,6,2,FALSE
"Ukn Bullet C-6","Br6 Bullet 1-2",0.226199276949571,232,10.0900037414058,125,100,3,19,2,2,"data/unkn12.RData",74,26,2,FALSE
"Ukn Bullet C-6","Br8 Bullet 1-2",0.234873227607719,153,8.36250118345743,100,100,3,7,2,2,"data/unkn12.RData",98,44,2,FALSE
"Ukn Bullet C-6","Br5 Bullet 1-6",0.358723097496197,150,6.6421426168219,137.5,100,5,13,3,3,"data/unkn12.RData",66,24,2,FALSE
"Ukn Bullet C-6","Br6 Bullet 1-1",0.539905070987116,201,3.84096569932313,100,100,2,16,2,2,"data/unkn12.RData",73,25,2,FALSE
"Ukn Bullet C-6","Br2 Bullet 1-6",0.266810951141926,1,6.44902193437188,112.5,100,3,12,2,2,"data/unkn12.RData",30,12,2,FALSE
"Ukn Bullet C-6","Br6 Bullet 2-2",0.311410538435529,144,5.16094238010643,175,100,6,11,3,3,"data/unkn12.RData",80,29,2,FALSE
"Ukn Bullet C-6","Br10 Bullet 2-1",0.371798610072877,171,8.96825259997411,100,100,1,6,1,1,"data/unkn12.RData",19,55,2,FALSE
"Ukn Bullet C-6","Br1 Bullet 1-6",0.44744286483548,326,4.40355152802601,100,100,5,7,3,3,"data/unkn12.RData",6,6,2,FALSE
"Ukn Bullet C-6","Br7 Bullet 1-1",0.237333195691773,148,10.188256572686,125,100,2,15,2,2,"data/unkn12.RData",85,31,2,FALSE
"Ukn Bullet C-6","Br5 Bullet 1-1",0.314780146025265,152,4.70688961907491,137.5,100,3,18,2,2,"data/unkn12.RData",61,19,2,FALSE
"Ukn Bullet C-6","Br8 Bullet 2-3",0.273262592755392,232,11.797494694307,150,100,3,6,2,2,"data/unkn12.RData",105,45,2,FALSE
"Ukn Bullet C-6","Br6 Bullet 2-3",0.3803294289568,150,9.88951749669838,162.5,100,6,15,3,3,"data/unkn12.RData",81,30,2,FALSE
"Ukn Bullet C-6","Br4 Bullet 1-5",0.242990276283643,193,8.04421755408077,100,100,5,12,2,2,"data/unkn12.RData",53,41,2,FALSE
"Ukn Bullet C-6","Br2 Bullet 2-4",0.204119740904041,213,5.77538734509432,150,100,6,17,4,4,"data/unkn12.RData",34,11,2,FALSE
"Ukn Bullet C-6","Br7 Bullet 2-4",0.243678490404944,141,7.55974726451297,100,100,5,13,2,2,"data/unkn12.RData",94,33,2,FALSE
"Ukn Bullet C-6","Br10 Bullet 2-2",0.408878024269549,237,6.32112023210015,100,100,9,13,5,5,"data/unkn12.RData",20,59,2,FALSE
"Ukn Bullet C-6","Br3 Bullet 2-2",0.323436952002805,261,7.46170569675224,100,100,2,5,2,2,"data/unkn12.RData",44,18,2,FALSE
"Ukn Bullet C-6","Br9 Bullet 1-2",0.613516892549429,226,4.12587477156185,100,100,8,11,4,4,"data/unkn12.RData",110,50,2,FALSE
